date,time_detected,user_sid,user,origin_ipv4,origin_ipv6,description,server_dn,computer,os_version,domain,event,action,subsystem,result,indicator_ids
2017-08-18T11:17:24Z,11:26:37,f4196e91dcdb0fb683c9332dd3dd7d16809b4187,bdrillingcourtfa,102.101.216.217,e58d:74a:c8db:db2:13dc:dd3a:f4ed:c648,,,Cardify,Windows 8,Gembucket,Computer moved,,,, 
2017-06-13T04:40:25Z,21:31:27,88dc4c12785350cfed5aa379addaf4bbddb67d3a,eliebrechtfb,166.47.209.217,8465:5fa7:53e7:dc9d:9704:1d6f:b138:9599,,,Sonsing,Windows 7,Temp,Class removed from possible superiors in schema,,,, 
2016-11-15T23:15:15Z,22:56:40,0f422ef5673a4d420a47f9589ec6d7477115b3c8,kcomiskeyfc,155.203.192.214,30c7:59c5:38a8:faa3:1273:5a44:a395:b324,,,Cookley,Windows 8,Toughjoyfax,Published Certificate Added to user object,,,, 
2016-10-23T12:32:58Z,07:11:56,9561461cb85069664d6b9142cebd3a22e23bf195,lmalonefd,86.230.169.223,a04c:3377:ab12:4ea0:c22b:977e:a0dd:94c,,,Quo Lux,Windows Server 2008,Veribet,DACL changed on AdminSDHolder object,,,, 
2017-08-17T08:40:59Z,13:46:54,dfd4be559cafbceb4edb438a30fa1fef4388c10c,bpagdenfe,58.18.12.39,95b4:5d77:a00a:cbff:3248:8271:bbcd:fb72,,,Fixflex,Windows Server 2008,Domainer,User Account Is Sensitive And Cannot be Delegated option changed,,,, 
2017-11-13T09:38:23Z,17:08:51,577a1abcf905c1a356a7ae0d1c5dc3c3fa838f7c,acostyff,179.212.7.223,7bed:48e6:af5b:e5b:8f7:2f08:dd83:dc27,,,Toughjoyfax,Windows Server 2012,Greenlam,Service Removed from Delegation List for user object,,,, 
2016-11-03T02:00:46Z,19:01:19,e663da8497dc0d3ea1df55da2581b955e13bff55,ccharleyfg,81.225.87.146,59e6:79f7:9849:c921:2d82:fd67:6082:6e0c,,,Transcof,Windows 10,Veribet,Computer removed,,,, 
2017-09-08T02:03:32Z,08:42:22,6605f984015cd7ccaba68a81eff94b026b2a1903,mlafrentzfh,129.253.154.174,3473:bf99:75a5:dbbb:85bd:afcb:1666:92ce,,,Daltfresh,Windows 8,Alphazap,Subordinate OU renamed,,,, 
2017-06-28T22:00:05Z,06:51:07,9c6f9b05d8d86e9326e68850d9f7efa87c09df5d,mdeakanfi,197.208.178.197,286a:c82b:da2f:e91b:9bb4:3765:714a:4a2b,,,Pannier,Windows Server 2008,Zathin,Computer added,,,, 
2016-11-25T20:09:08Z,10:51:08,08c4b2b5751d5a1eed0565425f27f379f336e37d,rfacherfj,166.90.21.205,6d81:2e56:4cc2:1af6:bcc:49da:ce2e:8bfa,,,Voltsillam,Windows 10,Zaam-Dox,Schema object enabled,,,, 
2016-11-23T09:28:44Z,22:00:42,f2a6c2fd8ab7d520816992e820f5928049b877dd,fpoadfk,48.100.64.143,9ba0:7f8e:7c6b:a026:bb57:7195:ca65:706b,,,Voyatouch,Windows 8,Fixflex,User Account type changed,,,, 
2017-11-02T07:14:00Z,20:43:21,12b98ba1780c416c26c17cebb13732629af989a9,kwarrattfl,73.141.209.46,b710:45ae:95fb:433e:bde3:f244:bbd4:be2e,,,Overhold,Windows 8,Overhold,User object added,,,, 
2016-10-25T23:10:53Z,17:38:38,2d6009ed7b0b56de5459468e3c92f34df8d802b9,rsmallcombfm,91.144.166.84,6a17:faed:41ec:dbc:74c2:bc31:b270:8647,,,Andalax,Windows Server 2012,Bitwolf,When Session Limit is Reached changed for user object,,,, 
2017-10-28T19:46:25Z,14:05:41,4ab21bdc4611f96637003c866a7b66a3534cd71d,jrultonfn,224.102.102.108,a348:a59e:592c:337b:c3af:f520:432e:eeb,,,Biodex,Windows 8,Lotstring,New class added to possible superiors in schema,,,, 
2016-12-21T23:22:43Z,10:43:07,08d592f69992426a16d944104aae19bb2f6e5c60,acohenfo,93.41.112.206,f529:92e9:6ad:8af8:a4fb:af52:48ab:ccde,,,Trippledex,Windows 10,Veribet,User userWorkstations added,,,, 
2017-11-05T06:03:16Z,02:55:10,0b81ff03002107011699b2f0dad6fc0e7d1f111a,aainsleefp,116.130.210.123,639c:94b4:b638:20dc:59ef:d8e3:deec:39f0,,,Overhold,Windows 10,Andalax,Owner changed on group object,,,, 
2017-09-07T14:34:14Z,04:17:47,6d260ea0cd90a9c1cc0bdde02132b8e1c5c26b64,zfulunfq,73.18.133.254,359e:4b70:8a27:a8df:ee57:245d:7ea8:f242,,,Hatity,Windows 7,Bitchip,Alternate UPN suffix removed from OU,,,, 
2017-08-06T22:26:49Z,05:26:58,b7a15996272da9f485658851b264d476ec3944ce,cgiblinfr,24.10.43.245,a731:e4c4:c9a3:3608:6292:289:c6b9:9ea4,,,Asoka,Windows 7,Bytecard,User member-of added,,,, 
2017-06-23T04:31:11Z,22:27:25,b4d6d13631a96be33c58876c6652459940295374,holliarfs,224.172.223.128,377d:6e53:6359:6e20:4688:3394:83d5:170c,,,Rank,Windows Server 2008,Cardguard,Primary Group ID changed for user object,,,, 
2017-09-15T00:37:33Z,11:32:03,1109047a7661b06d2461c1cd5105115ceb778a86,pburnsidesft,207.205.192.62,4d7b:fcd7:3dd8:717b:1d7c:4d95:1122:4d1c,,,Cardify,Windows 10,Opela,Enable Remote Control changed for user object,,,, 
2017-06-15T04:12:01Z,14:18:24,7f81110f295ef79fc107418cdb3813eba2ac29d7,acheltnamfu,93.189.147.223,d7c4:f648:a826:2bec:9a81:aab5:f7b:d8d5,,,Kanlam,Windows Server 2008,Zoolab,Domain controller added to OU,,,, 
2017-07-26T08:57:57Z,16:17:49,c0bd7f985f109e4da18cbf81973647c3c838c0e2,emciloryfv,235.13.110.215,887d:b088:a6c1:18ef:79a7:fd20:6fd0:e083,,,Zathin,Windows Server 2012,Zontrax,User Store Password Using Reversible Encryption option changed,,,, 
2016-11-16T20:52:17Z,07:52:42,35ff81caa4ee714c6750308789d9a44c9b128278,cstogglesfw,31.92.97.12,226:86e8:2548:571:8c6b:1ec5:e7e6:98ea,,,Opela,Windows 10,Pannier,Require User's Permission changed for user object,,,, 
2016-12-14T06:31:16Z,06:56:45,fb4ceef2a7a5cca83011adf445a11911ec4b9da3,trimesfx,128.230.103.84,607c:5a27:7a14:ecfe:136d:e48f:eabd:469a,,,Fix San,Windows 7,Greenlam,Schema attribute defaultHidingValue changed,,,, 
2017-10-29T14:53:30Z,08:49:48,f4189068ddb7635c847c53caf3b4ba4eacb46d23,odalemanfy,57.171.230.198,5f4a:1ed8:a445:ef48:6a87:370c:c159:38b,,,Zamit,Windows 8,Cardguard,User member-of added,,,, 
2017-09-10T01:52:06Z,14:06:35,008f4c26f1bfd310a5d26ee2e7202bda37365c44,arollesfz,199.54.201.89,c1d4:bd17:d420:4802:f5aa:ef8e:7360:3d44,,,Namfix,Windows 7,Redhold,Nested member added to group,,,, 
2017-08-19T01:04:32Z,11:26:29,17d7d6eb50ca5523f04f4a9dde96ca12b2d990ac,dtrusseg0,254.96.110.17,992e:cfce:8e6a:84ba:a8c9:6274:fbf5:6d21,,,Alphazap,Windows Server 2012,Bamity,User password changed,,,, 
2017-10-02T23:34:02Z,18:39:55,18a1fd13796eacd6e324c7c428505cb91715b3e8,smacneachtaing1,171.107.209.97,3a44:3d94:a943:d70c:823a:eb50:63af:4fad,,,Hatity,Windows Server 2008,Cookley,Schema attribute Confidential flag changed,,,, 
2017-11-10T01:12:33Z,23:01:44,d9202cc38f59f42af0d859da4907ba4e0a23d098,wleblancg2,251.162.122.18,3430:31f0:f781:afbb:4f56:74f8:d7d8:8a44,,,Lotlux,Windows Server 2008,Tampflex,NETLOGON GcSiteCoverage parameter changed,,,, 
2016-12-20T23:58:59Z,06:01:21,9ac07c2771a37a08a2600d6c7e4385969dd3aeda,clettleyg3,19.38.25.41,cbb3:afed:c295:29d3:812e:a917:939b:f363,,,Stronghold,Windows Server 2008,Zoolab,Guest account disabled,,,, 
2016-13-19T03:30:24Z,03:38:32,cc3b6ccbc4ae2b46ba3220ccf02f48eabdf8b179,mpaverg4,238.68.33.113,987:87d8:a075:663f:e806:20cd:90a1:75e5,,,Solarbreeze,Windows 10,Asoka,User accountExpires changed,,,, 
2016-10-01T08:46:55Z,11:00:36,cfecaaf9c3092b316115d5cc254dc2601d23d45c,mweerdenburgg5,115.203.155.82,e781:6fcb:1d0a:6d1f:175b:fe4b:a53f:75c,,,Wrapsafe,Windows Server 2008,Solarbreeze,Domain controller removed from OU,,,, 
2017-07-04T08:55:55Z,07:21:50,0fe62521bd73a06383a3180c12462aa4913af8c2,dpainswickg6,138.204.184.112,ea87:8d32:b4c0:8ef2:62ce:5de3:83c8:d7bc,,,Wrapsafe,Windows 10,Greenlam,DACL changed on domain object,,,, 
2016-14-27T12:56:45Z,05:02:22,d9c0260e06e2fa518f2905f864458f7a91960d26,bgillhamg7,45.195.16.26,24d2:d9b:dc4a:d365:5e77:80f9:b5f5:78df,,,Fix San,Windows 8,Kanlam,Published Certificate Added to user object,,,, 
2017-11-06T23:38:48Z,01:46:31,fe3257220e382fad9125c769c3dea94fd0d9a2f3,vrehorg8,183.71.6.216,5311:1894:d832:b2aa:8aea:954b:37d1:ae0a,,,Aerified,Windows 10,Bytecard,NETLOGON SiteCoverage parameter changed,,,, 
2017-08-24T19:35:32Z,07:47:26,0bb8971b11bd73a06e6c7bc1b2db3351f504e93f,rharryg9,24.151.167.215,27c4:c8bc:a934:57c4:adb9:b18b:e598:215c,,,Bitchip,Windows 10,Biodex,DACL changed on AdminSDHolder object,,,, 
2017-06-07T16:31:55Z,08:04:15,d4e866ecd2eab6f87dd718e4956401d490e2ed2e,hcreanyga,156.85.76.116,673c:cc03:1812:8502:4428:bad2:a8cb:9f89,,,Opela,Windows Server 2008,Biodex,Class removed from auxiliary classes in schema,,,, 
2017-06-07T00:37:57Z,18:17:19,359797bdf5f3934755a45031f8dc6b63823cac2c,npestridgegb,194.116.157.232,b163:e204:f313:e104:a701:8dc4:43a1:b1d1,,,Y-find,Windows 8,Bitchip,Group member-of removed,,,, 
2017-08-03T01:02:41Z,01:21:02,4cd9e5dc574802ef1dd57a67f8acabf969de7f88,afressongc,9.72.14.144,6f3a:e1:1a32:42fb:595f:e35c:9bc8:472f,,,Tempsoft,Windows 7,Stronghold,User accountExpires changed,,,, 
2017-10-06T16:30:46Z,20:55:04,c49438f60d61b06068c93344fc8881124cb04ea9,vmilangd,5.217.227.243,8644:533e:428e:29b3:652b:5ba1:3a77:61d0,,,Gembucket,Windows 7,Mat Lam Tam,Nested member removed from group,,,, 
2016-14-18T23:06:50Z,02:17:55,4fbb085b2b5bbea382f24c175510e5c8194c10b8,blaterzage,235.38.228.63,ff3e:533c:bd9f:1ffe:7b8f:4443:57d5:b2e9,,,Stringtough,Windows 10,Lotstring,When Session Limit is Reached changed for user object,,,, 
2017-11-14T12:21:30Z,13:41:57,08bfd747e61793e304958ffb5b50854c20805e88,wolennanegf,193.74.111.101,d2eb:5413:c969:7d5d:ce67:a95:859f:32d8,,,Regrant,Windows 10,Andalax,User userWorkstations removed,,,, 
2017-11-10T23:57:02Z,23:36:28,6c4ea5e9fd751bd2ed2b5b7d81316fe78f799331,lveltmanngg,121.80.116.210,9444:58b9:66f7:94d8:2836:158d:a110:e147,,,Zathin,Windows Server 2012,Tampflex,Computer account enabled,,,, 
2016-12-26T11:52:43Z,14:45:20,42bf4b0e223be80269f94ec52a1022f0224f9a8a,codeorangh,110.200.83.163,6976:45a5:7c35:ac80:f147:983:a6eb:4911,,,Lotstring,Windows 10,Wrapsafe,Class removed from possible superiors in schema,,,, 
2016-11-06T20:58:59Z,10:31:47,dd3d69a4330a4fa21582980d69725305d9d3d52d,pyeogi,238.245.184.171,e101:5846:f224:fdfe:77a7:377b:b01:815e,,,Namfix,Windows Server 2008,Prodder,NETLOGON SiteName parameter changed,,,, 
2016-11-26T17:52:15Z,09:41:50,14bc4d4b5abb51ec201841b0e5837eb4d533cab4,ecoathgj,171.74.158.101,c45b:a460:2365:90ac:e079:240d:64ef:1cce,,,Stronghold,Windows 10,Home Ing,Schema attribute defaultHidingValue changed,,,, 
2016-10-24T16:52:09Z,18:47:23,ab146832c0409e836e2fe33f0dae84af7df67e48,athaingk,154.99.14.53,8821:d51c:dd21:a089:1c84:d8f6:bc2f:4ea2,,,Daltfresh,Windows Server 2012,Vagram,NETLOGON SiteCoverage parameter changed,,,, 
2017-09-20T22:10:19Z,14:11:02,d6928433462474e815fcc5a216e02cf87fd73329,dschaperogl,109.103.160.133,1f86:df96:6f84:692d:c826:a4dc:56b9:fc4d,,,Alpha,Windows 8,Transcof,Group member-of added,,,, 
2017-10-09T17:51:02Z,16:25:10,c124c89496e29544029d692ac6fb625fec4de799,otasselergm,144.113.253.147,2d96:851:e8ee:ed:6cef:b8e7:48b5:7e7a,,,Temp,Windows 10,Bitchip,Computer renamed,,,, 
2017-07-26T07:54:00Z,23:47:24,8faa8815f4a2462d318a1c4d13de64fb6d9746bb,ageertjegn,76.148.176.40,1b92:da6e:5ae0:33fa:9e3c:999d:30f3:ed1,,,Opela,Windows Server 2008,Sonsing,New class added to possible superiors in schema,,,, 
2017-07-08T12:15:11Z,10:26:26,8407c02439507cb0e10f60488acbd4cdb4570c19,mkleemango,17.64.228.163,d18b:7f92:4f02:f0c0:9839:8c06:50f8:f5c8,,,Andalax,Windows 7,Kanlam,Allow Reconnection changed for user object,,,, 
2017-10-18T20:00:58Z,09:24:56,b5a8dfbde957ec74752646724798ab6d23317397,llothloriengp,47.218.1.198,f67a:e7fc:7d63:c8b2:88b8:c8f5:6194:c82,,,Flowdesk,Windows 10,Fixflex,DACL changed on group object,,,, 
2017-05-07T15:33:37Z,22:24:20,2628682309b6ef8e2e8c28f881881073e33f473a,klidgategq,48.206.97.83,7c5c:d1ac:8bc2:469e:d353:1db7:99ff:9855,,,Home Ing,Windows 8,Zathin,User account locked,,,, 
2016-14-25T13:12:31Z,15:52:18,c5b5bf304d8936fe1c644331244e064323e975cc,astollhofergr,44.55.1.110,b3f6:281a:678:d70b:a37d:67de:24df:5fe1,,,Viva,Windows 7,Subin,Owner changed on computer object,,,, 
2017-08-02T04:09:39Z,23:55:32,6984cda8849fefeff1fa3766c77da004eb45eb5a,tstonnergs,254.171.246.47,200d:7de6:c4b5:c80:57a5:193e:c2f7:c985,,,Span,Windows 10,Otcom,Schema attribute indexing flag changed,,,, 
2016-11-12T23:20:33Z,18:58:28,a5a096ece960da00df22e9a3ef1cc8409ca2e9b8,mdavissongt,171.196.9.2,8683:7c96:3224:19d4:a1d4:ee3d:d6ed:af72,,,Job,Windows 7,Stringtough,Schema version changed,,,, 
2017-08-26T21:54:10Z,23:47:45,1cf6b622dcee12be5821e8c78df444b0056da79d,dfinnerangu,190.210.40.164,b06e:5cb7:458f:6bee:6fe8:6018:dd04:741b,,,Alphazap,Windows 8,Zontrax,Schema class default security descriptor changed,,,, 
2016-13-05T09:41:13Z,19:08:46,046fa2779d47e15ed496b3cfe36143d99103fdf6,cpooleygv,65.165.83.155,2df6:9e08:fe13:c3ed:ccd:e37b:27b3:168d,,,Zoolab,Windows 10,Duobam,Read-Only Domain controller renamed,,,, 
2016-10-07T10:15:37Z,12:43:40,86743965d00155aa001d209cf0a2da703721f00d,mponcefordgw,127.147.5.170,ef4:dece:7b5e:6f87:9330:d157:381c:f0de,,,Ventosanzap,Windows 7,Y-Solowarm,Domain controller added to domain,,,, 
2016-10-28T06:14:19Z,11:03:03,cfc05340eb05fe1c406d5eee0636a6d60168e092,edaymondgx,174.251.71.60,462a:33cc:6894:3b:79c1:f423:d6de:b5a7,,,Span,Windows 8,Prodder,Attribute added to optional attributes,,,, 
2016-12-25T15:49:11Z,16:31:11,343e57efa7c306ade176000bc348733ef4854753,tsmeetongy,166.15.101.221,599c:dd36:47d9:49ff:ecb4:664b:b520:2d03,,,Fix San,Windows 10,Cardify,User member-of removed,,,, 
2016-13-15T17:27:54Z,14:00:45,6e930dbd2198c61483f9654a162abc44a3e3e7f6,bfolbiggz,87.175.98.134,8ab5:afec:6683:f90c:b312:58d8:eceb:a54e,,,Span,Windows 8,Treeflex,End a Disconnected Session changed for user object,,,, 
2017-08-27T08:28:32Z,14:59:24,ce1f28bf3d0bc1d6502b861c42eac8b943ade246,jchittieh0,90.209.118.110,5043:25aa:db10:ec2:abb2:62d1:9178:86f5,,,Stronghold,Windows 10,Flowdesk,Owner changed on group object,,,, 
2017-06-27T23:28:08Z,19:27:16,38833007c5ee21e27e1390fdea4dc72c58a90550,vbratcherh1,110.44.212.137,b98f:9843:b03a:2d54:3f8a:33fd:c31b:97b5,,,Konklab,Windows 7,Treeflex,Schema object disabled,,,, 
2017-06-01T14:42:34Z,12:18:16,8a62c1dd7c7160b1238d2abc2303905c99072f44,jgrevilleh2,130.199.151.176,3724:6263:23ad:b00c:44e9:e44b:4a98:9d8a,,,Konklab,Windows 10,Y-Solowarm,DACL changed on computer object,,,, 
2016-12-24T10:05:33Z,21:12:02,17fbae9b5340745767b4d0629a7e1aaa647a4264,aambrosinih3,3.59.214.215,f23a:37bb:c814:8f92:e9b8:480c:4768:80a9,,,Transcof,Windows Server 2008,Cookley,Domain controller added to OU,,,, 
2017-10-08T19:22:04Z,14:33:13,d3073cc7c14362bbd9fd0e53b826030e1e5495f1,braywoodh4,47.130.16.134,de86:64a5:d8b8:9fd7:63b:d73c:4ca9:1f85,,,Andalax,Windows 7,Stronghold,User password changed by non-owner,,,, 
2017-05-23T04:10:56Z,10:26:24,f38a6074fb3871de6846837eb1857d44e394e76b,dvealh5,18.182.150.2,521c:8f5f:a13f:f5a8:15ff:db10:cba1:c7f0,,,Tampflex,Windows Server 2008,Sonsing,Group renamed,,,, 
2017-05-11T03:34:09Z,20:14:21,a1350544583f3ba0627b11c36bdc66e53b3282e3,kjohnseeh6,106.84.99.148,dd7d:9221:3239:8ee0:8e63:3d35:d372:1e83,,,Fixflex,Windows 8,Overhold,Schema class default security descriptor changed,,,, 
2017-08-18T18:22:32Z,04:47:09,92d0378bc3a6633e826523c12f91b4008b618202,mmuzzulloh7,251.174.42.147,963e:accf:f8c8:1546:4f2:f561:753f:8ecd,,,Y-find,Windows 7,Holdlamis,User member-of added,,,, 
2017-10-22T11:40:46Z,12:31:51,29964c05c1a8d4bd4d3b633b0adc18f096817aed,dciccarelloh8,232.157.194.221,e3b9:f431:1357:d07e:18b1:2e31:c9ca:693,,,Greenlam,Windows 10,Cardify,Class removed from possible superiors in schema,,,, 
2017-11-15T18:37:20Z,09:24:45,ad57e4fdb09d61d01e5ffb1f6f546cad4e1b2310,abahdeh9,198.108.73.6,d43e:d24e:7f0e:e9f7:9ccc:8be0:104d:5ff7,,,Cookley,Windows 8,Biodex,Allow Reconnection changed for user object,,,, 
2016-11-07T18:40:55Z,16:22:19,c8b05a6868f3e4de8dcc36ed503b7dcab239635f,ecampeha,116.81.177.139,f2d7:77f8:c05:2f9a:c915:2266:9408:6f5,,,Greenlam,Windows 7,Pannier,DACL changed on group object,,,, 
2017-05-13T04:24:32Z,01:13:21,4a478ded9c80392e394be0f1f6b991fca9074dff,ebogaerthb,149.119.61.56,b585:4739:9e19:a3b:fcfb:e025:6e87:465d,,,Voyatouch,Windows 10,Cardify,User member-of added,,,, 
2017-08-18T15:30:46Z,17:57:53,a2f311a5471bc6ad4e9cf3fa3585fd090678403d,jhemmshc,155.11.138.125,c49d:2f3d:4915:5416:f4d5:1455:a518:3d0f,,,Zamit,Windows Server 2012,Aerified,User object moved,,,, 
2016-11-05T01:53:53Z,05:34:11,7bbc388078b9d1284ec7cb9ca2910a0a8422a86d,dsickerthd,189.99.47.67,910e:9f6a:8208:6e93:4538:651d:7924:302a,,,Viva,Windows 10,Tresom,Schema attribute added,,,, 
2017-07-26T23:30:58Z,15:21:51,015ebbe6f2f09cf3901ce398da7a1cc2beb570b8,pmilnehe,162.226.216.85,de3:a6a4:6683:1d35:422e:ad84:465b:65f5,,,Sonsing,Windows Server 2008,Tresom,NETLOGON LdapSrvWeight parameter changed,,,, 
2016-10-17T11:05:17Z,07:52:59,881458b71f7ce770df844cdf64d1021010cc1e75,wcarmodyhf,10.31.73.65,8357:57ca:92e4:b6a9:c78c:59fd:5d09:2cf5,,,Y-find,Windows 7,Alphazap,Owner changed on computer object,,,, 
2017-10-12T17:07:06Z,05:32:14,ce7e883a7c3edab682e201c4fe7d7ca6ce65e369,cnutbeemhg,55.43.236.114,1385:9d47:6761:845a:9931:c964:bea1:d291,,,Zaam-Dox,Windows Server 2012,Biodex,Owner changed on user object,,,, 
2017-05-27T08:56:43Z,18:58:16,4009ec7772041ec848c29ca0b994485685b2dd78,dgoodfieldhh,37.215.251.170,d25:a950:c8ab:63d3:ae97:2f8a:c175:6ca0,,,Konklab,Windows 8,Fintone,NETLOGON SiteCoverage parameter changed,,,, 
2016-14-23T07:09:29Z,17:33:27,b1b21cc920ad9771b3d2047bd23fed9bfc5722cc,rfallawehi,48.153.135.161,4e6b:4099:10cf:3c3b:1f53:d143:ce2e:c374,,,Viva,Windows 8,Duobam,New class added to auxiliary classes in schema,,,, 
2016-14-21T19:16:05Z,00:55:18,225de120e05fb6db8e943bc981c3c8921fc0ea01,crunseyhj,145.52.228.54,ca2:ff95:7a04:764d:b2aa:b187:c1e9:18d1,,,Alphazap,Windows 10,It,NETLOGON AutoSiteCoverage flag changed,,,, 
2017-05-02T18:59:15Z,14:20:37,c941b5f6d26f57da7161a9c5d7aa69b839f8ca0f,owhitewayhk,66.195.59.17,90bf:7368:5658:4be6:334f:6f83:2f28:3636,,,Alpha,Windows Server 2008,Cookley,Schema version changed,,,, 
2017-07-05T20:12:51Z,21:07:30,d8dc13b8e4bbef1f002aab3764aad996bcbd4242,haitchisonhl,125.58.155.177,ce8e:60fa:77f0:a0c:330c:a232:9ef2:8c52,,,Biodex,Windows 8,Fixflex,Owner changed on group object,,,, 
2017-07-17T22:08:13Z,04:51:48,ec7666baccdd7d74bea871afc7c7be4195812e94,mgrettonhm,159.30.6.95,f7e8:c275:ed3e:6718:a5f2:5d9c:b2c8:db16,,,It,Windows 8,Biodex,User account unlocked,,,, 
2016-14-01T06:28:25Z,04:47:58,7c21f46d067d0dc30d698d544b014dc1dc34c42f,dhellyarhn,254.52.218.78,3003:2d09:e799:d126:5298:b8fd:6d9f:2b1,,,Keylex,Windows 7,Cardify,Read-Only Domain controller added to domain,,,, 
2017-05-31T21:28:39Z,04:50:56,13e16985acb87f16b8472114efad996e5ad81f99,bgianettiho,81.191.253.231,cd2b:2c8d:287b:ee0b:d2bc:d9f0:bb6a:4e0b,,,Tin,Windows Server 2012,Konklab,User userWorkstations removed,,,, 
2016-12-01T19:40:21Z,01:50:26,6300221ea3e2b425c42866d366a3184e6d0777fb,lcrippellhp,141.119.199.118,a1cc:72b0:4f6f:68c:5fc8:a48b:9012:3748,,,Sonsing,Windows Server 2012,Stim,Schema attribute GC flag changed,,,, 
2016-14-21T08:37:11Z,12:18:39,9099593d0d18f2bea97f2823177eb15dc878b37e,achienehq,150.18.223.187,2703:3ff5:61aa:dfaf:bfb9:faac:f2a6:ec7a,,,Hatity,Windows Server 2012,Flowdesk,User account enabled,,,, 
2016-10-31T23:04:33Z,14:21:34,d18fd1e457dc2b315abf06cf5c7c3ad80addd425,mdallewaterhr,40.150.14.121,115f:7a7c:a3d8:609d:1c1b:6d59:50b3:4f9a,,,Otcom,Windows 7,Otcom,Schema class default security descriptor changed,,,, 
2016-14-19T10:13:39Z,20:03:18,98650f3f0aaf2daf03f37f400cc4875de456b427,tcirichs,40.13.145.9,80d8:e786:cae:4bff:8f2f:1829:94ea:e601,,,Opela,Windows 8,Tempsoft,SYSVOL folder access rights changed,,,, 
2017-08-26T07:27:09Z,11:58:21,42d8446e618d77b4e704bf2540bda92bc1fbd369,gsemkenht,154.90.215.79,70a8:963b:c119:f1f4:cafd:b8e0:5c9f:100f,,,Fixflex,Windows 10,Konklux,Computer moved,,,, 
2017-08-06T01:59:09Z,02:55:34,a8faa9a0b9490f02d275f2b01f95e79ab991c9b8,nletticehu,210.149.68.140,56c:af00:7ec5:29d7:6ebf:44d4:1308:4fcf,,,Job,Windows 10,Voyatouch,Schema attribute indexing flag changed,,,, 
2017-05-26T07:41:53Z,13:46:38,77ec1c9a3e0b9458064701c84aaf9fe87f75882a,gsouthertonhv,161.147.53.206,4619:114d:48d7:ed9d:5fb8:868b:22b3:69da,,,Zaam-Dox,Windows 7,Voltsillam,Domain controller renamed,,,, 
2016-14-23T22:35:18Z,20:59:27,8acb80f92de3b9787ef0f9debc6bc65fa795c53f,jpellingtonhw,32.63.57.3,d7a3:c62f:9b46:a4ff:12e5:5a49:f081:8fb6,,,Opela,Windows 10,Sonsing,Computer account enabled,,,, 
2017-11-16T12:32:52Z,16:05:39,1cf73eb48bae16e726027ba4ee3afbbe4f98d9a4,jcrocumbehx,151.42.181.213,6c25:12dd:c2fc:f350:7ca6:5d10:5560:6f0f,,,It,Windows 10,Alpha,Primary Group ID changed for user object,,,, 
2016-13-13T16:06:44Z,03:52:38,afacc9f7ae1ba98342f326e5f8494b87647472b5,jelsophy,188.58.113.140,d11b:f52b:8636:561:5516:9297:5a17:135b,,,Cardify,Windows 10,Bamity,User member-of added,,,, 
2017-09-23T17:12:58Z,14:44:36,8c4dbb7ba32f7c3033feae6086da30ad752c6c32,mdraysonhz,187.3.109.3,c218:cf42:162:5c40:273:b7e5:2d54:4e4f,,,Pannier,Windows 10,Job,User object moved,,,, 
2016-14-24T04:51:04Z,18:25:04,11d4aaaf7ff45c9195d9bf2e66cda3c91e5b2376,kduesteri0,156.247.8.162,5cb7:3ec3:ccc8:40a3:756f:9a54:2968:2b65,,,Regrant,Windows 10,Y-Solowarm,NETLOGON GcSiteCoverage parameter changed,,,, 
2017-11-18T05:57:18Z,10:09:24,8695da5cc5c2bb84d59f455b7d40f84c2a70c6d7,striponyi1,90.6.187.202,a729:7643:af52:e79c:1e90:9431:aab7:1206,,,Stronghold,Windows Server 2012,Veribet,Logon Script changed on user object,,,, 
2017-08-06T13:07:20Z,15:44:53,ade3bcd3a5c5320246a08f658746c2c308aa2b2a,cbenningeri2,214.4.25.191,af38:9874:f07a:4e08:b05c:a600:e481:5321,,,Fix San,Windows 8,Biodex,User accountExpires changed,,,, 
2017-10-01T05:49:48Z,12:25:16,7047155d98410fe3f7b923e7c7ecb397f27f7850,cburletoni3,57.124.220.51,47af:722e:433e:8bf:a05f:9c5f:96d7:ace3,,,Pannier,Windows 8,Temp,Nested member removed from group,,,, 
2017-08-21T16:10:50Z,07:43:54,25fdeff2a474683b2e1235a10cc83b2b7d7f62f6,unotmani4,87.32.178.235,22dc:ed96:790e:79d4:3ac8:c34d:f8f0:a8ca,,,Mat Lam Tam,Windows 10,Toughjoyfax,Group object added,,,, 
2017-07-17T01:08:52Z,04:57:45,11502c4dc798401bf1bc8bba9248035965860f3e,clishmani5,47.15.31.163,2561:2829:ed50:18d4:fd87:d3d7:35a9:8ab1,,,Redhold,Windows Server 2008,Transcof,Schema class default security descriptor changed,,,, 
2017-07-09T10:58:42Z,22:29:00,47455671ac0e66976c838371a3fc733dde1a843d,lhinckesi6,217.132.194.137,f9c5:167c:2702:9adf:2791:9757:481c:b251,,,Zathin,Windows 8,Fixflex,End a Disconnected Session changed for user object,,,, 
2017-05-23T00:22:37Z,08:41:40,a4dc730700ea1e582ae3ee417d0828ede95eb78a,lmalyji7,89.0.180.228,9ef2:6f09:83cb:36ac:2b48:dc07:7d36:a1a8,,,Zaam-Dox,Windows 10,Greenlam,Read-Only Domain controller added to domain,,,, 
